label,article
0,"Ang insidente ay sinundan ng serye ng legal na maniobra mula sa lahat ng sangkot, nang kasuhan ni Vhong si Cedric at mga kasamahan ng serious physical injuries, serious illegal detention, grave threat, grave coercion, illegal arrest at blackmail. Dumagdag sa drama ang aspiring beauty queen na si Roxanne Cabanero na inakusahan din si Vhong ng panggagahasa sa kanya noong Abril 2010. Na-dismiss din ang kaso, nang magdesisyon ang Department of Justice (DOJ) na ""contradictory, suspicious and of doubtful nature"" ang pahayag ni Roxanne. Bukod kay Vhong, ang iba pang pangalan at paksa na pumasok sa listahan ng top trending searches ng Google Philippines ay ang Flappy Bird, Robin Williams, Rude (Magic!), Frozen, Cedric Lee, Paolo Bediones, Jennifer Lawrence, Malaysia Airlines at Meteor Garden. Nakapasok lahat sina Cedric, Deniece, at Roxanne sa listahan ng Top 10 Newsmaker ng Google Philippines noong 2014. Kasama nila sina Darren Espanto, Paul George, Helena Belmonte, Bryan Gahol, Michael Christian Martinez, Natalia Poklonskaya at Michelle Ann Bonzo. Sa panayam ng Manila Bulletin, sinabi ni Gail Tan, pinuno ng Communications and Public Affairs ng Google Philippines, na makikita sa trending searches list ngayong taon na karamihan sa mga gumagamit ng Internet ay naghahanap ng libangan at balita. “Talagang nag-troop ang mga tao sa internet para maghanap ng entertainment pero I would like to believe that there’s now a good balance between the two,” he said. ""Kung titingnan mo 'yung trending searches na meron tayo, it's a combination of entertainment and news. Kahit si Vhong Navarro ang number 1, balita pa rin, hindi naman talaga entertainment. May nangyari at nakakuha ng atensyon ng mga tao. "" Idinagdag ni Tan na ang mga Pilipino ay nagiging mas mulat sa mga pandaigdigang gawain batay sa Top 10 news terms na pumasok sa kanilang listahan kabilang ang MH370, Ebola virus, Typhoon ""Glenda,"" SONA 2014, ISIS, MH17, Gaza, Ukraine, blood moon at Crimea. ""We're very glad to see a consciousness in the Filipino about things that are happening globally like Ebola (outbreak) and Gaza (siege). It shows that they are now more mature about their searches,"" he said. Bukod sa entertainment at kasalukuyang mga kaganapan, nagpakita rin ang mga Pilipino ng matinding interes sa sports na may 70% sa nangungunang 10 mga paghahanap sa mga kaganapan na karamihan ay nauugnay sa boxing, football at tennis. Narito ang kumpletong listahan ng mga nangungunang item sa paghahanap ng Google Philippines para sa taon batay sa kategorya:"
0,"Sa press conference kahapon ng tanghali sa kanyang tahanan, nanindigan si Gomez na bababa na lamang siya sa puwesto pagkatapos ng kanyang termino sa Hunyo 2019. Ayon kay Gomez, hindi niya tatanggapin ang recall election na inihain laban sa kanya ng mga tagasuporta ni dating San Juan Vice Mayor Francis Zamora, at inaprubahan ng Commission on Elections (Comelec), dahil paano mawawalan ng tiwala sa kanya ang kanyang mga nasasakupan gayong napakarami niyang proyekto at dalawang magkasunod na taon (2016 at 2017) ang nakatanggap ng Seal of Good Governance award mula kay San Juan ay isang Department of Interior and Local Government (DILG). Tiniyak din ni Gomez na iaapela nila ang desisyon ng poll body sa legal na paraan at alinsunod sa tamang proseso. ""Hindi ko tatanggapin ang recall na ito at hahayaan ko ang aking mga abogado na hamunin ito nang legal at ayon sa tamang proseso,"" ani Gomez. ""The recall petition castrated by Francis Zamora, is not the true will of the people of San Juan. It is the project of their machinations. I will not allow myself to fall into his ill motives."" Pinayuhan din ni Gomez si Zamora na hintayin na lang matapos ang kanyang termino dahil hindi na siya muling tatakbo sa susunod na halalan, dahil ito na ang ikatlo at huling termino niya bilang alkalde ng San Juan. ""I will step down as mayor of San Juan in June 30, 2019 as I finish my term in 18-months. Hindi ko alam kung bakit hindi siya (Zamora) makapaghintay,"" he said. Pinabulaanan din ni Gomez ang akusasyon ni Zamora na nagtatago at hindi siya pumapasok sa kanyang opisina para maiwasang makatanggap ng notice of sufficiency ng Comelec kaugnay ng recall election. Gayunman, aminado ang alkalde na wala siyang planong tanggapin ang naturang notice of sufficiency, dahil kailangan muna niyang kumunsulta sa kanyang abogado. Oo! Dapat Dedma na lang, cuz for us, Z is DEAD..hahaahahahhaarsh.. such a cry baby boy. hindi na kailangang mag-recall. Ang mga pirma ay peke..pati ang mga scholarship at tulong medikal ay peke. Alam niyang walang patutunguhan ang petisyon niya. Makulit lang siya, kapag naiisip niyang lalabag siya sa batas. lol wag kang mag assume Sir Francis. Nakakahiya ka. hahaha, kung ako sayo, ihanda mo ang mga medical assistance tricks at scholarships mo. Karma lang ang sasalubong sayo."
0,"Sa nasabing bilang, 580 ang direktang nasugatan ng paputok, tatlo ang natupok ng paputok at 10 ang biktima ng ligaw na bala, kabilang ang dalawa na kinailangan ng operasyon. Ang January 2 tally ay 338 cases o 36 percent na mas mababa kumpara sa five-year average (2009-2013) at 393 cases o 40 percent na mas mababa kumpara sa parehong petsa noong nakaraang taon. Wala pang naiulat na nasawi ang DoH sa mga biktima, dahil ayon kay Acting Health Secretary Janette Garin, iaanunsyo ito ng Philippine National Police (PNP). Kabilang sa mga biktima ng ligaw na bala na nagtamo ng malubhang pinsala ay ang isang 13-anyos na batang babae mula sa Batasan Hills, Quezon City na tinamaan ng bala sa ulo bago maghatinggabi noong Disyembre 31. Kasalukuyang inoobserbahan ang biktima sa East Avenue Medical Center ( EAMC) matapos sumailalim sa surgical opening ng kanyang bungo para alisin ang mga namuong dugo doon at gayundin ang bala. Nasa stable na kondisyon ang biktima, ayon sa DoH. Ang ikalawang kaso ng ""serious stray bullet injuries"" ay isang tatlong taong gulang na batang lalaki mula sa Cotabato City na tinamaan ng bala sa kaliwang mata habang natutulog sa loob ng bahay. Kasalukuyang nasa Cotabato Regional Medical Center ang biktima matapos sumailalim sa operasyon sa mata at pinalitan ito ng silicon eye replacement. Nasa maayos na kalagayan umano ang paslit. Sa 580 katao na direktang nasugatan dahil sa paputok, 471 kaso o 81 porsiyento ay lalaki at nasa edad mula anim na buwan hanggang 84 taong gulang. Karamihan sa mga biktima ay mula sa Metro Manila (313 kaso o 54%) at 119 o 38% ay mula sa Maynila. 465 sa mga kaso o 80% ay nagkaroon ng blast injury na walang amputation, 25 cases o 4% ay nagkaroon ng blast injury na may amputation, at 103 o 18% ay nagkaroon ng eye injuries. Ang piccolo ay nananatiling pangunahing sanhi ng pinsala sa mga biktima na may 223 kaso o 38%."
0,"Nagtala si Michael Sudaria ng 10 points at 9 digs habang nag-ambag sina Juan David at John Yulde ng pinagsamang 16 hits para pamunuan ang nabanggit na panalo ng Falcons. Si Greg Dolor, na umiskor ng 14 puntos, ang nanguna sa pagkatalo ng Tamaraws, na nagtapos na may 2-6 record (win-loss). Nagsalo sa ikalawang puwesto ang University of Santo Tomas (UST) at Ateneo na may 5-2 record habang sinundan sila ng University of the Philippines (UP) na may 3-4 record. Sinundan sila ng La Salle na may 1-6 record habang wala pang panalo ang season host na University of the East (UE)."
0, Nag-iskor si Messi sa ika-38 minuto laban sa APOEL sa Group F para bigyan ang Barcelona ng 2-0 lead matapos buksan ni Luis Suarez ang scoring. Ito ang ika-91 laro ni Messi sa nangungunang kumpetisyon sa club sa Europa. Ang dating Real Madrid at Schalke striker na si Raul ay umabot ng 142 na laban upang mapantayan ang dating record na 71.
0,"Sa ikalawang pagbisita ng mga tripulante ni Cook makalipas ang isang taon ay ipinagdiriwang ng mga Hawaiian ang pagkamayabong ng kanilang diyos na si Lono. Matapos ang pagkamatay ng isa sa mga tauhan ni Cook, ang mga labi ng grupo ay naging mortal sa kanilang mga mata, na nakakaapekto sa kanilang relasyon sa mga katutubo."
0," Susubukan na ngayon ng Rain or Shine na pormal na makuha ang isa sa mga nakatalagang outright semifinals berths sa kanilang paghaharap sa Barangay Ginebra San Miguel sa penultimate day ng elimination round ng PBA Philippine Cup sa Smart Araneta Coliseum. Dahil ang San Miguel Beer ay kasalukuyang nangunguna sa 8-2 (win-loss), ang Elasto Painters ay dapat manalo sa kanilang laban laban sa Gin Kings upang matiyak ang awtomatikong pagsulong sa semifinal round."
0," ""Ang maganda dito, na-restore in high definition ang mga pelikulang napapanood, Anak directed by Rory Quintos; Kapag Langit Ang Humatol directed by Laurice Guillen and Bata, Bata, Paano Ka Ginawa? by Director Chito Rono,"" ani jojo."
0," Ipinost ni Bianca sa Instagram ang regalo ni Miguel at marami ang nag-like. Lalong kinilig ang BiGuel fans nang i-post ni Miguel ang lumang larawan ni Bianca noong Mulawin days. Ibig sabihin, bata pa lang ay magkasama na ang dalawa."
0,"Kasabay nito, pinaboran din ng Department of Public Works and Highways (DPWH) ang kahilingan ng mga bidder na ipagpaliban ang deadline ng pagsusumite ng pre-qualification documents sa Pebrero 27 mula sa orihinal nitong petsa na Enero 14."
0,"Tatlong Papa ang bumisita sa Pilipinas mula noong 1970s, 1981-1995 at 2015. Sila ay sina Pope Paul VI, Pope John Paul II at ngayon ay Pope Francis, ang dating Cardinal Jorge Mario Borgoglio ng Argentina. Si Pope Francis ay kilala sa kanyang pagpapakumbaba, ayaw ng karangyaan o katanyagan. Ang Pilipinas ay biniyayaan ng pagbisita ni Pope Francis at dalawa pang Santo Papa. Sana ay sundin nila ang nag-iisang Katolikong bansa sa Asya na ngayon ay may populasyon na 100 milyon, kasama ang mga Muslim, Lumad, Mangyan, Badjao at iba pang mga katutubo mula sa Cordillera, Aetas, at iba pa. Dahil sa karisma na taglay ni Pope Francis, naniniwala si dating Supreme Court Chief Justice Reynato Puno na siya ang magiging susi sa pagresolba ng maraming problema at karahasan sa mundo. Si Puno, pinuno ng grupong protestanteng Philippine Bible Society, ay isa sa 10 pinuno ng relihiyon na nakipagpulong sa Santo Papa sa Unibersidad ng Santo Tomas. Bukod sa kanya, ang mga Muslim, Jewish, Hindu, Buddhist, evangelical orthodox at Catholic leaders ay inimbitahan din at nakipag-usap sa dialogue. Binanggit ni Puno ang impluwensya ni Lolo Kiko bilang pinuno ng 1.2 bilyong Katoliko sa buong mundo. Aniya: ""Ang Papa ay isang lingkod-lider na talagang makakapag-ambag sa pagpapagaan ng mga lumalalang problema ng mundo."" Mukhang matutuloy na ang pinakahihintay na laban nina Floyd Mayweather at Manny Pacquiao. Pumayag si Pacman sa lahat ng kundisyon ni Mayweather, kabilang ang hating premyo na 60-40 pabor sa US boxer, drug test atbp."
0,"Ang kalahati nito ay inilabas para sa paghahanda at pagsasaayos ng mga pasilidad para sa Palaro. Kabilang dito ang pagtatayo ng Albay Sports Complex sa bayan ng Guinobatan bilang pangunahing venue, kung saan magkakaroon ng international standard oval track at malaking grandstand para sa libu-libong manonood. Ayon kay Albay Gov Joey Salceda, maglalaan din ang kanilang provincial government ng P150 milyon bilang karagdagan sa budget na inaprubahan ng Pangulo. ***"
0," Inamin ni Kim Kardashian na siya at ang kanyang asawang si Kanye West, ay nahihirapang magbuntis ng pangalawang anak. ""Kapag hindi mo ito pinaplano, nangyayari ito. Ito ay kung paano gumagana ang Diyos,"" sabi ni Kardashian, 34, sa Daily Mail. Ngayong sinusubukan nilang sumunod at bigyan ang kanilang anak na babae na si North West ng isang nakababatang kapatid, sinabi ni Kardashian na gumawa sila ng ilang hakbang."
0,"Sa kanyang ulat, sinabi ni Gerona Police chief, Supt. Ariel Rebancos Red, ang napatay na si Reynaldo Sembrano, 43, ng Barangay Sulipa, Gerona, habang ang suspek ay si Fernando Ines, kapitbahay ng biktima. Nabatid na ang biktima ay pamangkin ng suspek."
0," Sa Executive Order No. 1, series of 2015 ni Gov. Faustino G. Dy III, ipinag-utos ng gobernador ang kanselasyon ng paaralan sa mga opisina, paaralan at trabaho ng gobyerno sa buong lalawigan upang magkaroon ng pagkakataon ang mga Isabelino na pagyamanin ang kanilang pananampalataya sa mga aktibidad na may kaugnayan sa pagbisita ng Santo Papa sa bansa noong Enero 15-19."
0," Ayon sa pulisya, si Danilo Cachero Ronquillo, 61, piloto ng Cebu Pacific, at residente ng No. 35 Bethel St., Remelville Subd. Noveleta, Cavite; ang suspek na kinilalang si Jefferson Arisga, 35, ng Tondo, Maynila habang itinago ang P5,000 sa wallet ng biktima na nakalagay sa kanyang flight bag habang nakasakay sila sa shuttle bus na nakaparada sa Ninoy Aquino International Airport (NAIA) Terminal 3."
0,"Ang militante, na ang mukha ay natatakpan ng itim na tela habang may hawak na kutsilyo, ay nakita sa mga video na inilabas ng Islamic State na pinugutan ang mga hostage, kabilang ang ilang mga Amerikano, Briton at Syrian."
0, NAKAKAKILIG ang Year of the Wooden Sheep para sa ilan sa mga pinakatanyag na tao sa bansa kung magkatotoo ang mga hula nina Robert Das at Maricell Gaskell:
0," Umiskor ang UP ng kabuuang 178 puntos sa nangungunang Company of Ateneo Dancers (167.3) at two-time titlist La Salle Dance Company-Street (167) para maiuwi ang unang premyo na P120,000."
0,"Sinuspinde ng kamara ang pagdinig na sinimulan niya. Natatakot ang pamunuan nito dahil ayon sa mga kongresista na tutol dito ay inaabot nila ang kanilang pagtatanong kay Pangulong Noynoy. Siguro, dahil kahit papaano tumatama rin ang paminsan-minsang suntok. Totoong nagsimulang magulo ang pagdinig ng kamara, ngunit may mga tanong na hindi mo alam kung saan nanggaling na masakit din. Hihintayin natin ang pagkumpleto ng imbestigasyon ng PNP Board of Inquiry, ani Speaker Belmonte, bago tayo magpatuloy sa atin. Ang senado naman ay nagpapakita lamang ng bahagi ng kaganapan na nais nitong ipaalam sa mga tao sa kanilang public hearing. Pero pagdating sa bahagi kung saan nabuo ang larawan, itinatago niya ang kanyang imbestigasyon sa executive session na tanging mga senador lang ang nakakaalam."
0,"Ang pinuno ng Protestantismo na si Martin Luther ay inanyayahan na tanggihan o kumpirmahin ang paniniwala at tiyakin ang ligtas na destinasyon ng nasabing Diet. Abril 16 nang dumalo si Luther sa isang sesyon ng diyeta habang tinanong siya ng katulong ng Arsobispo ng Trier na si Johann Eck kung ang mga aklat ng prinsipe ay kanyang gawa at kung ang mga turo ay nagmula sa aklat. Kinabukasan, sumagot si Luther na hindi niya hinanap ang opinyon ng mga papa at konseho sa kanyang espirituwal na buhay, at hindi siya nagsisi sa kanyang mga paniniwalang Protestante."
0," A great actor, si Nico has won several awards for not refused any role, be it a good or bad character, kahit beki, okay lang sa kanya. Katwiran niya, artista siya at hindi siya dapat tumanggi sa anumang role na ibibigay sa kanya ng direktor."
0, Ang nasabing mga sticker ay tila nagbibigay ng suporta sa pangalawang pinakamataas na opisyal ng bansa kaugnay ng mga alegasyon ng katiwalian na kanyang kinakaharap.
0,"Si Uncle Tetsu ay ang 66-anyos na Japanese na manlalakbay sa likod ng sikat na Uncle Tetsu Cheese Cake. Ang Uncle Tetsu Cheese Cakes ay matatagpuan sa China, Taiwan, Thailand, Singapore, Malaysia, Cambodia, at maging sa US. Dumating ang tatak ng Uncle Tetsu sa Maynila noong nakaraang taon at naging paborito agad ang mga cheese cake nito, sa katunayan ay palaging maraming customer sa mga tindahan nito sa SM Fairview, SM Mall of Asia, SM San Lazaro, SM Bacoor, SM Manila, The Podium, at Alabang Town Center. Ang branch sa Megamall ang pinakabago, na dinaluhan ni Heart bilang brand ambassador. ""Kinikilala ng sikat na Japanese CheeseCake brand ang banayad, elegante, at multi-dimensional na imahe ni Heart bilang isang repleksyon ng magaan, maselan, at flexible na katangian ng cheesecake nito na natamo sa pamamagitan ng tradisyon ng maingat na pagpili ng pinakamagagandang at pinakasariwang natural na sangkap,"" sabi ng kinatawan ng kumpanya. Ang sikat na Japanese-style na cheesecake ni Uncle Tetsu ay gawa sa premium na keso at mantikilya at sariwang itlog at gatas ng sakahan. Ang mga preservative ay hindi ginagamit sa lahat ng mga cake na bagong lutong araw-araw. Ang eleganteng lasa nito ay nakasalalay sa katamtamang tamis nito, at tangkilikin ang kakaibang lambot at natutunaw-sa-iyong-bibig na texture."
0,"Dagdag pa nina Zanjoe Marudo at Beauty Gonzales, marami nang fans ang magka-loveteam bilang Baste at Alex sa Dream Dad, pero sayang lang at wala si Matt Evans bilang si Paul na ka-love triangle nila. Nahirapan ang mga security personnel na kontrolin ang mga taong gustong makita ang mga bayani ng Dream Dad dahil punung-puno ang nasabing parke na tinatayang nasa 22,000 katao. Kaya naman tinatalo ni Dream Dad ang ratings game, pinagkakaguluhan sila ng publiko. Sa katunayan, nag-flop sila sa pilot episode ng Pari Koy na nakapagtala lamang ng 17% kumpara sa 32.5% ng una. Kaya malaki ang pasasalamat ng Team Dream Dad sa kanilang mga followers. At dahil sa patuloy na pagtaas ng ratings, na-extend ang programa. Well, hanggang kailan maghihintay si Bimby kay Baby para sa kanilang pelikula?"
0," Ang pinakamalaking unit ng Ebola ay itinayo sa kabisera ng Liberia, Monrovia, na may 120 kama noong Agosto 17, 2014 ngunit mabilis na napuno, na pumipilit sa mga kawani na itakwil ang mga pasyente sa pintuan nito, sa kabila ng higit sa pagdoble ng kapasidad nito ."
0,"Ayon sa kanya, ang P3 bilyon ay gagamitin sa pagpapagawa ng mga tulay na magdurugtong sa North at South Harbors at isang flyover mula sa mga port areas hanggang sa South Luzon Expressway (SLEX). Ang natitirang P4 bilyon ay gagamitin para sa relokasyon at pabahay para sa mga informal settlers."
